,profiles,kw,count
292,,photographer,1
293,,Mike,1
294,,Wells,1
295,,took,1
296,,photograph,1
297,,Catholic,1
298,,missionary,1
299,,holding,1
300,,hand,1
301,,starving,1
302,,Ugandan,1
303,,boy,1
304,,y3kkMQYY1f,1
305,,Issei,1
306,,Kobe,1
307,,murderer,1
308,,necrophiliac,1
309,,Renée,1
310,,Paris,1
311,,murdered,1
312,,mutilated,1
313,,cannibalized,1
314,,performed,1
315,,necrophilia,1
316,,corpse,1
317,,days,1
318,,4MQHcxbBZz,1
319,,Pastor,1
320,,Kyle,1
321,,Lake,1
322,,Texas,1
323,,ceremony,1
324,,front,1
325,,entered,1
326,,attempted,1
327,,adjust,1
328,,microphone,1
329,,electrocuted,1
330,,ZSXSHkkmDE,1
331,,11th,1
332,,first,1
333,,detainees,1
334,,arrival,1
335,,Naval,1
336,,Station,1
337,,Guantanamo,1
338,,Bay,1
339,,Cuba,1
340,,J3VQraAhDN,1
341,,Mexico,1
342,,United,1
343,,States,1
344,,February,1
345,,Seven,1
346,,unidentified,1
347,,robbers,1
348,,gunmen,1
349,,ordered,1
350,,women,1
351,,children,1
352,,lie,1
353,,wuxFsHMIf4,1
354,,Police,1
355,,distracting,1
356,,little,1
357,,father,1
358,,car,1
359,,accident,1
360,,YV6pEtaUtT,1
361,,May,1
362,,stabbed,1
363,,times,1
364,,Aiden,1
365,,sister,1
366,,Alexis,1
367,,stand,1
368,,giving,1
369,,emotional,1
370,,speech,1
371,,bIu1DXLthM,1
372,,nine,1
373,,week,1
374,,baby,1
375,,Australia,1
376,,August,1
377,,camping,1
378,,trip,1
379,,dingo,1
380,,Unfortunately,1
381,,never,1
382,,parents,1
383,,Lindy,1
384,,Michael,1
385,,informed,1
386,,7f5V1w3C5J,1
387,,Joshua,1
388,,Tremaine,1
389,,Sandy,1
390,,Rogers,1
391,,eventually,1
392,,without,1
393,,parole,1
394,,crime,1
395,,psychiatrist,1
396,,diagnosed,1
397,,schizophrenic,1
398,,tT5BI0kX4N,1
399,,filipino,1
400,,survivor,1
401,,Manila,1
402,,tried,1
403,,behead,1
404,,qH1rjv3Yxi,1
405,,Disturbing,1
406,,recorded,1
407,,Keller,1
408,,went,1
409,,kill,1
410,,wife,1
411,,daughter,1
412,,disappearing,1
413,,forests,1
414,,Pacific,1
415,,Northwest,1
416,,underground,1
417,,located,1
418,,inside,1
419,,standoff,1
420,,V7OuAJb8l6,1
421,,Mere,1
422,,seconds,1
423,,image,1
424,,captured,1
425,,SeaWorld,1
426,,trainer,1
427,,Dawn,1
428,,Brancheau,1
429,,snatched,1
430,,jaws,1
431,,orca,1
432,,thrashed,1
433,,course,1
434,,minutes,1
435,,horrified,1
436,,crowd,1
437,,helplessly,1
438,,looked,1
439,,autopsy,1
440,,report,1
441,,xKiJOH4x40,1
